data,abertura,maximo,minimo,fechamento,volume,data fechamento,volume do ativo
1700470800000,37123.94000000,37249.10000000,37076.06000000,37190.15000000,1187.25138000,1700474399999,44118041.22737720
1700474400000,37190.16000000,37375.92000000,37147.59000000,37290.00000000,1140.01089000,1700477999999,42454602.21723480
1700478000000,37290.00000000,37420.00000000,37083.52000000,37147.50000000,1711.94964000,1700481599999,63773910.24504100
1700481600000,37147.51000000,37158.41000000,37081.10000000,37143.10000000,914.91176000,1700485199999,33957010.74236130
1700485200000,37143.11000000,37239.99000000,37055.50000000,37093.30000000,1205.55097000,1700488799999,44801968.80391630
1700488800000,37093.30000000,37489.39000000,36677.00000000,37411.11000000,3612.56299000,1700492399999,133986856.51588990
1700492400000,37411.11000000,37493.20000000,37219.53000000,37461.61000000,2724.55322000,1700495999999,101788710.51157840
1700496000000,37461.62000000,37628.00000000,37233.60000000,37234.83000000,2810.62547000,1700499599999,105187542.87561420
1700499600000,37234.83000000,37750.00000000,36812.13000000,37576.66000000,4849.07230000,1700503199999,181080640.86988910
1700503200000,37576.65000000,37690.00000000,37302.02000000,37527.26000000,2382.84133000,1700506799999,89391572.84229750
1700506800000,37527.26000000,37746.00000000,37450.00000000,37569.23000000,1463.56511000,1700510399999,55037715.13468300
1700510400000,37569.23000000,37597.62000000,37412.21000000,37548.69000000,1036.14601000,1700513999999,38858941.42309540
1700514000000,37548.68000000,37566.00000000,37271.10000000,37415.99000000,1077.34423000,1700517599999,40266503.78355950
1700517600000,37416.00000000,37570.72000000,37346.15000000,37425.78000000,948.85312000,1700521199999,35548029.79431340
1700521200000,37425.78000000,37605.76000000,37425.78000000,37448.78000000,901.20393000,1700524799999,33811847.18668490
1700524800000,37448.79000000,37516.48000000,37304.72000000,37394.17000000,807.25113000,1700528399999,30207027.30257980
1700528400000,37394.16000000,37630.60000000,37350.13000000,37600.61000000,931.86557000,1700531999999,34929182.18643630
1700532000000,37600.61000000,37649.44000000,37419.57000000,37452.34000000,1203.93489000,1700535599999,45180347.88890640
1700535600000,37452.33000000,37555.99000000,37399.99000000,37464.86000000,827.17777000,1700539199999,31007986.88993100
1700539200000,37464.86000000,37480.17000000,37388.00000000,37389.98000000,439.33359000,1700542799999,16448735.90721560
1700542800000,37389.99000000,37398.81000000,37316.00000000,37355.89000000,676.29647000,1700546399999,25266309.67393320
1700546400000,37355.90000000,37411.10000000,37322.00000000,37369.98000000,544.79359000,1700549999999,20361908.50873020
1700550000000,37369.98000000,37369.99000000,37241.25000000,37279.91000000,857.67782000,1700553599999,31982373.50731910
1700553600000,37279.91000000,37418.00000000,37270.25000000,37407.62000000,635.28673000,1700557199999,23721401.85556700
1700557200000,37407.63000000,37407.63000000,37312.00000000,37314.01000000,557.75322000,1700560799999,20840338.15002480
1700560800000,37314.01000000,37406.91000000,37312.28000000,37345.62000000,647.08581000,1700564399999,24180588.86458150
1700564400000,37345.63000000,37356.87000000,37150.00000000,37174.97000000,1039.60561000,1700567999999,38702516.40366390
1700568000000,37174.97000000,37229.97000000,37112.19000000,37184.00000000,1005.12665000,1700571599999,37365359.62302700
1700571600000,37184.00000000,37199.93000000,37000.00000000,37011.88000000,1600.14250000,1700575199999,59366702.68976130
1700575200000,37011.88000000,37015.93000000,36450.00000000,36635.97000000,4850.97750000,1700578799999,178329428.75685930
1700578800000,36635.97000000,37190.67000000,36250.00000000,36975.04000000,8106.67553000,1700582399999,296914557.20528570
1700582400000,36975.03000000,37267.00000000,36755.00000000,37194.80000000,3048.92805000,1700585999999,112797893.22878660
1700586000000,37194.80000000,37500.00000000,36580.00000000,36901.99000000,4608.72299000,1700589599999,171046684.52034400
1700589600000,36901.99000000,36974.41000000,36700.00000000,36883.25000000,2374.91675000,1700593199999,87503473.13739630
1700593200000,36883.25000000,37115.99000000,36752.52000000,36980.00000000,1514.28001000,1700596799999,55981857.06825980
1700596800000,36979.99000000,37170.00000000,36835.01000000,36935.90000000,1773.88187000,1700600399999,65627505.06470140
1700600400000,36935.89000000,37023.01000000,36719.88000000,36833.92000000,1570.82351000,1700603999999,57928231.71051830
1700604000000,36833.91000000,36890.39000000,36287.00000000,36377.58000000,2930.05245000,1700607599999,107111820.36072730
1700607600000,36377.58000000,36422.44000000,35735.00000000,35741.65000000,5093.95803000,1700611199999,183945265.47729880
1700611200000,35741.65000000,36147.19000000,35632.01000000,36108.17000000,3501.60111000,1700614799999,125893594.70408180
1700614800000,36108.16000000,36193.26000000,36065.79000000,36093.02000000,1755.57524000,1700618399999,63422040.73135730
1700618400000,36093.01000000,36306.71000000,36035.00000000,36294.13000000,1279.62967000,1700621999999,46253604.08998010
1700622000000,36294.12000000,36380.00000000,36260.00000000,36380.00000000,1484.80236000,1700625599999,53953365.92592840
1700625600000,36379.99000000,36464.10000000,36325.44000000,36418.07000000,1538.14818000,1700629199999,55981975.59790460
1700629200000,36418.07000000,36479.84000000,36339.13000000,36358.99000000,1112.46786000,1700632799999,40506589.20075800
1700632800000,36358.99000000,36556.00000000,36358.99000000,36514.50000000,1026.35632000,1700636399999,37444460.59984180
1700636400000,36514.50000000,36558.87000000,36436.00000000,36439.81000000,993.26670000,1700639999999,36257203.83521780
1700640000000,36439.80000000,36562.06000000,36391.03000000,36560.22000000,959.17466000,1700643599999,34981085.25877940
1700643600000,36560.23000000,36701.90000000,36508.19000000,36690.98000000,1198.52624000,1700647199999,43871686.67726900
1700647200000,36690.98000000,36773.53000000,36566.81000000,36664.46000000,1212.72265000,1700650799999,44470609.67883160
1700650800000,36664.47000000,36668.85000000,36436.64000000,36463.93000000,1307.35285000,1700654399999,47774242.95297760
1700654400000,36463.94000000,36588.74000000,36447.17000000,36557.54000000,1006.78143000,1700657999999,36769504.05260770
1700658000000,36557.55000000,36649.76000000,36447.21000000,36595.57000000,1508.73122000,1700661599999,55148710.18865670
1700661600000,36595.49000000,36650.00000000,36276.06000000,36397.39000000,2095.04502000,1700665199999,76422048.66595260
1700665200000,36397.39000000,36638.91000000,36239.20000000,36481.14000000,2010.73221000,1700668799999,73230393.90022510
1700668800000,36481.15000000,36580.28000000,36372.58000000,36469.87000000,1338.93875000,1700672399999,48827741.56591390
1700672400000,36469.86000000,36638.43000000,36456.42000000,36586.75000000,1158.99836000,1700675999999,42364244.52227380
1700676000000,36586.76000000,37270.00000000,36562.57000000,37197.99000000,4906.80324000,1700679599999,181678392.20309120
1700679600000,37197.99000000,37431.21000000,37105.00000000,37289.98000000,2692.63846000,1700683199999,100388158.66657230
1700683200000,37289.98000000,37618.00000000,37214.81000000,37615.99000000,2568.51533000,1700686799999,96172284.99030930
1700686800000,37615.98000000,37861.10000000,37515.33000000,37607.08000000,4220.12483000,1700690399999,159020908.59660510
1700690400000,37607.09000000,37750.50000000,37380.00000000,37445.90000000,2135.97796000,1700693999999,80170022.41166800
1700694000000,37445.91000000,37487.57000000,37250.55000000,37408.34000000,2038.39632000,1700697599999,76138153.41054490
1700697600000,37408.35000000,37535.10000000,37288.74000000,37302.22000000,1330.15400000,1700701199999,49748363.43074270
1700701200000,37302.23000000,37480.17000000,37302.22000000,37408.01000000,967.33696000,1700704799999,36189984.03337050
1700704800000,37408.00000000,37439.99000000,37307.37000000,37335.98000000,944.46567000,1700708399999,35285957.89646600
1700708400000,37335.97000000,37380.00000000,37240.00000000,37299.69000000,914.08144000,1700711999999,34104646.26719900
1700712000000,37299.70000000,37408.65000000,37267.07000000,37340.07000000,652.96425000,1700715599999,24380898.65877370
1700715600000,37340.08000000,37411.59000000,37308.12000000,37323.11000000,578.46979000,1700719199999,21607426.80280700
1700719200000,37323.11000000,37336.65000000,37268.25000000,37272.68000000,626.65148000,1700722799999,23367069.56339060
1700722800000,37272.68000000,37369.22000000,37272.68000000,37369.21000000,800.38751000,1700726399999,29891202.91848310
1700726400000,37369.22000000,37514.11000000,37358.54000000,37500.00000000,1010.68766000,1700729999999,37844204.62629790
1700730000000,37500.01000000,37653.44000000,37449.12000000,37637.83000000,1175.38040000,1700733599999,44118590.20113870
1700733600000,37637.83000000,37639.59000000,37435.35000000,37461.36000000,1122.38227000,1700737199999,42105505.54903500
1700737200000,37461.36000000,37464.98000000,37159.95000000,37370.00000000,2265.17374000,1700740799999,84469126.49070810
1700740800000,37370.00000000,37530.00000000,37261.10000000,37303.87000000,1254.69329000,1700744399999,46910169.45561250
1700744400000,37303.87000000,37393.94000000,37221.75000000,37238.00000000,928.56627000,1700747999999,34645238.29315900
1700748000000,37238.00000000,37300.00000000,37123.77000000,37204.11000000,1258.81513000,1700751599999,46837293.17938560
1700751600000,37204.10000000,37245.52000000,36870.00000000,36951.34000000,2323.64080000,1700755199999,86076410.72934450
1700755200000,36951.34000000,37170.98000000,36917.00000000,37084.00000000,1288.80210000,1700758799999,47797294.00533630
1700758800000,37084.00000000,37236.00000000,37082.01000000,37169.78000000,723.73023000,1700762399999,26911711.02099670
1700762400000,37169.77000000,37289.71000000,37163.55000000,37255.71000000,682.19673000,1700765999999,25416406.20957770
1700766000000,37255.71000000,37350.00000000,37181.04000000,37281.42000000,758.14365000,1700769599999,28247893.28523110
1700769600000,37281.42000000,37385.00000000,37271.10000000,37278.95000000,616.07088000,1700773199999,22995051.13548340
1700773200000,37278.95000000,37374.44000000,37239.01000000,37245.87000000,553.79785000,1700776799999,20661691.25699130
1700776800000,37245.88000000,37305.82000000,37203.65000000,37304.99000000,412.15546000,1700780399999,15351516.83391740
1700780400000,37305.00000000,37385.00000000,37260.34000000,37294.28000000,639.18126000,1700783999999,23862997.01069950
1700784000000,37294.27000000,37334.91000000,37251.51000000,37294.47000000,385.09738000,1700787599999,14364379.33568240
1700787600000,37294.47000000,37494.57000000,37294.47000000,37395.97000000,1144.47678000,1700791199999,42835269.46536230
1700791200000,37395.97000000,37438.36000000,37326.36000000,37383.51000000,520.12405000,1700794799999,19450194.90397460
1700794800000,37383.51000000,37393.32000000,37302.54000000,37315.65000000,410.98512000,1700798399999,15352988.05543540
1700798400000,37315.64000000,37360.28000000,37300.39000000,37348.00000000,446.26933000,1700801999999,16657587.90198610
1700802000000,37348.01000000,37425.65000000,37309.00000000,37425.64000000,436.72467000,1700805599999,16315834.06828370
1700805600000,37425.65000000,37425.65000000,37363.62000000,37379.17000000,605.41744000,1700809199999,22637879.43699160
1700809200000,37379.17000000,37567.99000000,37356.01000000,37522.99000000,1229.06589000,1700812799999,46026864.10425630
1700812800000,37522.99000000,37570.00000000,37423.90000000,37437.90000000,1043.73164000,1700816399999,39136197.66893800
1700816400000,37437.91000000,37722.88000000,37436.51000000,37622.41000000,2021.09515000,1700819999999,75987129.04559910
1700820000000,37622.42000000,37988.00000000,37575.46000000,37597.37000000,3854.95684000,1700823599999,145555295.25440790
1700823600000,37597.35000000,38035.46000000,37563.66000000,37741.99000000,4182.98301000,1700827199999,158219735.46822950
1700827200000,37741.99000000,37971.76000000,37696.01000000,37713.99000000,2507.28657000,1700830799999,94860030.03557970
1700830800000,37713.99000000,37858.00000000,37622.06000000,37771.99000000,1967.32924000,1700834399999,74214179.61956970
1700834400000,37771.99000000,37812.90000000,37600.00000000,37791.72000000,1475.22538000,1700837999999,55635491.44785400
1700838000000,37791.73000000,38414.00000000,37775.93000000,38221.11000000,7113.22828000,1700841599999,271285282.05851410
1700841600000,38221.10000000,38349.00000000,37550.32000000,37725.99000000,5976.86402000,1700845199999,226749753.46051530
1700845200000,37725.98000000,37918.92000000,37630.00000000,37850.00000000,2933.92934000,1700848799999,110836919.07373930
1700848800000,37850.00000000,37891.70000000,37570.52000000,37722.53000000,1451.09604000,1700852399999,54759026.82482780
1700852400000,37722.53000000,37800.05000000,37617.74000000,37766.11000000,1113.56107000,1700855999999,42006658.36210420
1700856000000,37766.11000000,37888.75000000,37732.60000000,37827.57000000,805.79457000,1700859599999,30468916.28712750
1700859600000,37827.57000000,37943.60000000,37777.61000000,37824.34000000,1120.24504000,1700863199999,42416632.71207050
1700863200000,37824.35000000,37842.86000000,37645.00000000,37682.17000000,1011.74773000,1700866799999,38175320.29007700
1700866800000,37682.18000000,37724.85000000,37580.00000000,37713.57000000,923.57188000,1700870399999,34768163.19802210
1700870400000,37713.57000000,37775.06000000,37676.03000000,37717.99000000,764.00206000,1700873999999,28820659.01040930
1700874000000,37718.00000000,37817.57000000,37715.48000000,37787.92000000,500.40598000,1700877599999,18896351.48398090
1700877600000,37787.92000000,37822.58000000,37716.00000000,37821.58000000,559.60222000,1700881199999,21140030.58019940
1700881200000,37821.57000000,37839.44000000,37750.00000000,37798.00000000,549.97960000,1700884799999,20795033.95174810
1700884800000,37797.99000000,37798.00000000,37745.86000000,37777.94000000,350.39322000,1700888399999,13233644.20551740
1700888400000,37777.94000000,37817.07000000,37720.00000000,37812.77000000,366.70312000,1700891999999,13849015.60492520
1700892000000,37812.77000000,37826.99000000,37782.44000000,37793.61000000,307.23937000,1700895599999,11614221.04195830
1700895600000,37793.62000000,37820.00000000,37740.00000000,37802.40000000,450.15751000,1700899199999,17009090.35446160
1700899200000,37802.40000000,37828.93000000,37750.59000000,37761.10000000,416.42036000,1700902799999,15734906.42297790
1700902800000,37761.09000000,37775.00000000,37688.00000000,37734.04000000,491.82042000,1700906399999,18558658.03259860
1700906400000,37734.04000000,37736.22000000,37642.00000000,37685.40000000,670.14074000,1700909999999,25252924.51418800
